,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
C_1691,-5.1819973,0.41380402,-9.012156,-3.0747836,2.2624905,-5.398759,-0.37061045,-1.1239929,-3.6151884,-0.39485034,-3.2689354,-1.9620446,0.64188975,0.98967844,0.44752893,0.12319164,0.39660498,0.54272336,-0.47719187,0.14257738,0.0053501786,-1.6892394,-0.7193802,-0.9500863,1.5770528,0.43177095,-1.2316278,0.6912733,-0.31454253,1.732883,-1.5199187,1.5227522,-1.0816797,0.1395725,0.3519721,0.1454667,0.98631155,-0.5417812,1.3328153,0.3952894,-0.32904026,0.18846376,0.62157804,-0.5508339,-0.85853,1.0061942,0.9965826,-2.1386812,0.5086877,-1.1230681,-1.3269008,0.59742963,0.053571183,0.685742,0.87183636,-1.4947842,0.7931337,0.8553612,-0.031442173,-0.69401175,1.743874,1.265785,-1.1402676,-1.0722634,-1.7307862,1.7848852,-0.3734222,-0.76127183,-1.9789509,1.2896733,-0.3865453,0.08991818,-0.61210024,-1.7263479,0.24307236,-1.0863677,0.67707235,0.56676906,1.5928323,0.48884776,-0.13524407,1.0382794,-0.69663703,1.2158288,-0.83944744,-0.7107891,1.2123184,1.9819994,1.4841884,1.3625484,-1.1869446,2.4494848,-1.3692298,-0.36577412,-0.17296049,-0.21789429,-0.86959064,0.3334226,0.269021,1.036098,-0.9927565,0.95521295,0.55187076,1.665648,-1.8262229,-0.33609214,2.6844034,0.651703,-0.919526,-0.08302905,-0.5654107,-0.90783376,-2.775596,-0.9306426,-0.6493736,0.28533983,2.86256,-0.26839706,0.19963832,-0.86439747,0.42079198,-0.2628155,-0.6616462,-0.25734395,-2.266924,-1.9028157,1.3845639,1.3614547,0.41243342,1.2389121,0.7664663,-2.0827296,-0.3899383,-0.15386768,1.7829604,-1.4966491,-1.5452849,-0.81887305,0.110110745,-1.9005033,1.0285227,2.7887332,-2.8638346,-0.9078231,2.351665,1.156298,-0.6219446,-0.86823535,0.16183396,-0.5103884,-0.50990784,-1.0816543,-1.3035902,-0.6488441,-1.5019182,0.43112046,-0.8879642,-2.0189133,0.34194562,0.925325,-0.43090677,-0.5940074,2.9279215,0.4695702,-0.62795186,-0.15898208,-0.5917134,0.40064943,-1.1481855,0.31373388,-0.1469736,0.129716,0.49090096,1.1352437,0.60432917,-1.612667,0.39808482,2.1790304,-0.25548485,-0.33174112,0.17681517,0.32601917,3.3110168,1.1214937,-0.3208055,-0.60836434,-1.8261412,0.42203096,2.4089034,1.3924536,-0.25186312,1.9546154,-0.26636392,-0.93970853,4.2860613,0.11338392,-0.46597192,-0.7970941,-0.7630567,0.22997648
C_1697,18.542393,0.1113334,2.8163385,0.16037275,5.791691,-1.1567949,-3.8189466,-1.3649607,2.005618,0.6177118,-0.49551475,2.512229,-2.1834002,0.07336465,-0.7289592,-0.37813985,-0.38518465,-0.17836526,0.095813565,-0.070560046,-0.15415841,0.17193486,-0.08021491,0.5811875,-0.43113473,-0.582154,-1.3535302,0.14365683,0.6163089,-0.18031672,0.17226765,-0.42475942,-0.3028265,-0.4175867,-0.35330456,0.3615197,-0.3463068,-0.3077262,-0.09232214,0.45728427,0.65909696,-0.59216934,-0.9077364,0.5271389,0.39159358,0.712617,0.3380999,-0.41916722,0.54459685,-0.7745311,-0.18449987,-0.30380464,-0.080321334,-0.35729834,0.20997718,0.124983065,0.003724077,0.23107617,0.24030204,0.60484856,0.4709067,0.54676855,0.5513339,-0.3099956,-0.44275838,0.34500298,-0.22600898,-0.038497437,-0.06927108,-0.19605394,0.2521506,-0.76258755,-0.060679086,0.3725318,-0.380694,0.042534925,-0.010758141,0.3089462,0.33629644,0.59742016,-0.3011828,0.20270705,-0.5014232,-0.021143781,-0.50904876,0.048401292,-0.10395436,0.14168982,0.64130884,-0.35457554,0.8627451,-0.107167274,-0.0964226,-0.34882924,0.25555182,-0.22418387,-0.3290253,-0.102034315,0.10384197,-0.025643772,0.1340678,0.47663885,0.33356142,-0.12289612,0.5881898,0.39396942,0.15336204,0.3086172,0.65315205,-0.0070766793,0.11897045,-0.5476529,-0.4237933,-0.52563196,0.009402368,0.41462976,-0.16120464,0.32052854,0.42729202,0.41100416,-0.82387865,-0.52771556,-0.8167353,0.25624093,0.036092848,-0.0856788,0.70623296,0.8945091,0.39715436,-0.13314167,-0.23990545,0.81077355,0.09909707,-0.43160602,0.39092648,-0.19915047,-0.13052823,0.8125347,0.69346845,-0.4802472,0.37584656,0.10730225,-0.05905104,0.15705691,-0.60044837,-0.009577371,-0.6432284,-0.5195901,-0.2754237,-0.49113086,0.638114,0.7559085,-0.038966324,-0.054647353,-0.62154275,-0.47297236,-0.33839712,-0.08970449,-0.23195782,0.38428804,0.12193187,-0.71063155,-0.35246265,0.7352604,-1.1078633,-0.89498633,-0.035597235,-0.21374507,0.034315065,0.2456304,0.46127924,-0.0046035633,0.36550945,0.023221955,0.3895947,0.02606376,0.85948837,-0.43150133,0.39698777,0.27379668,-0.10746068,-0.02566545,0.51692677,-0.5074424,-0.47673097,-0.21269256,-0.46385023,0.20160896,-0.047047682,0.07063614,-0.82314,-0.57542354,-0.07817348,0.30554962,0.103715084,0.5039681,-0.07269606,-0.6573207,0.4944303,0.10113763
C_1698,-12.17611,2.2276535,-5.5802894,0.36597115,1.3321114,-4.488057,-3.0387533,-5.3397045,2.4425855,0.55815905,0.0026513806,-1.5696423,-0.8995064,0.29864424,0.47596192,-0.52276033,-0.7487219,-1.7194952,1.2260132,0.34251797,-1.2967639,-1.599027,1.6352534,-1.8278903,0.17092185,-0.51907176,-0.22803093,1.9029613,-0.275438,1.7639834,-1.2489182,-1.0192643,0.9257682,0.82108086,-1.2389085,0.28219,1.1600358,0.60608613,2.8786678,-1.1564451,-0.21015948,0.2073185,1.4975455,2.1100454,1.0761541,1.0355675,-0.67380947,0.8300423,-0.13674167,1.4905967,-0.03132586,-1.3728539,-1.9226236,2.34268,1.4246271,-0.86107516,-0.55265623,-2.2050335,-0.18285835,-2.9653401,-0.12843588,1.2278631,-1.5035689,-1.2874901,0.38233238,-0.31173047,-0.79959947,3.9487376,-2.7887056,2.0056074,-2.1341395,0.90118456,1.142759,0.55191404,2.2812462,-0.037291586,0.8469448,-0.7740606,0.22546564,0.56057036,0.62423414,0.08845074,-1.0910078,0.49957582,1.968464,-1.2623624,-0.048910912,-2.2985313,2.4658675,1.7593262,-0.083822496,2.1016548,-0.7674996,1.9074309,-0.48525342,-2.0159695,-0.091362916,-0.49441904,-1.7757028,0.66480255,-1.5816116,-0.30901712,-0.56042516,-1.0693805,0.7042228,2.7819483,-1.7467437,-0.89176655,-1.536398,1.70912,-0.66371363,0.48815265,0.6280315,-0.0013444991,0.09480175,2.3652,-0.7810971,-1.3439337,0.19202031,0.37279144,-0.8603107,-0.623523,-1.5606683,-1.3142136,-2.9563098,-3.3372416,-0.69172025,1.3768942,0.22104149,-0.49590063,0.7541542,-1.849319,2.1409695,-1.719462,0.29361674,1.6035696,2.4379504,1.5110061,0.9543376,-0.74153847,-0.030452928,-2.847815,-0.658114,-2.093696,1.1491399,1.656803,-1.5145121,-0.056184597,-0.71637774,-1.1967472,-1.1405394,2.523344,-1.8149006,-3.7182157,1.0226989,0.8919717,0.7306738,-1.1554476,0.60551035,-2.0740223,0.32462254,0.31204385,-2.5071514,-1.7381955,-2.1710982,0.053036395,0.12404441,-0.15334676,1.8820596,-2.630494,0.8178944,-2.1686518,1.3687222,3.8771212,3.4530337,-2.2095635,4.2521067,-1.4835712,-2.0347779,-3.5080962,2.7017977,2.0681484,0.6988718,-0.06520495,-0.4766225,0.7215481,0.16393873,2.4063034,-3.8999627,-5.662114,-1.8119642,-0.92164767,-0.27450562,-0.24154456,0.81191653,-1.7862556,1.3377004,-0.10660116,0.08468378,-1.891689
C_1699,19.89245,-0.4329754,-1.9853758,0.046167962,-7.318611,-1.8817532,-0.40581012,-0.17851703,-0.4614346,-0.35162562,1.8710954,-1.6170892,1.8403698,0.20473439,0.40536764,-0.44966313,0.6426674,-0.63015157,0.8136429,-0.22877896,0.19327773,1.0004799,0.1629889,-0.7116608,-0.15511677,-0.0121036135,0.12359936,-0.43544105,-0.48138696,0.0263524,-0.040769536,0.32390088,0.52778894,0.27090937,0.49254867,-0.16154943,0.14649045,0.6537914,-0.35637185,-0.060234364,-0.5600865,0.90376675,-0.1402197,0.18602887,0.031043984,0.63328236,0.044003077,0.87380046,-0.34235477,0.34534127,0.3005072,-0.04645878,-0.08054028,0.96228755,0.58890265,0.7110798,-0.04317382,-0.19243021,0.020079238,0.41013262,0.1595598,-0.3146991,-0.61477983,0.2544728,-0.06571033,0.91461504,0.301725,0.40072212,-0.028417235,-0.074089125,-0.01533859,-0.03394859,0.040886536,-0.33098605,-0.24308254,0.29745466,-0.96571094,-0.060632475,-0.050060026,-0.025405888,-0.37537202,-0.7400903,0.107701555,0.053171303,-0.11246433,-0.6588644,-1.0305297,0.29792884,-0.16036259,-0.029435962,-1.1859642,0.63535845,0.115625,0.17782697,0.11009217,0.68991184,0.20964028,0.43818685,0.097567864,-0.7092767,0.04045289,0.4878825,-0.25035164,-0.35142404,-0.097877964,0.124678455,-0.65643364,-1.1180794,0.003933338,-0.6764499,-0.1352813,0.45384806,0.30743134,0.0652816,0.37341225,-0.6820533,1.2509701,0.395926,-0.41216692,0.23911472,0.47450334,1.1505371,0.63191354,0.7837886,-0.07142137,-0.83602977,0.1678187,0.22621499,0.021855399,-0.06152471,-0.19659875,0.5265522,-0.2604235,1.2162749,-0.02945217,0.66875327,0.7426851,0.5505959,-0.030085104,0.4197558,0.18296772,-0.018409569,0.13396165,-0.5418109,-0.30288926,-0.5220878,0.2202904,0.5871492,-0.31860086,-0.3498042,0.22940445,-0.27910095,0.58854437,0.111410215,0.3993278,0.14242,-0.15365139,0.29870182,0.022703918,-0.058426596,-0.17595825,0.39291444,-0.59504527,0.32369468,-0.20786223,0.12557188,0.1630846,-0.45577478,0.5307095,0.40997893,-0.051233463,-0.36950937,-0.22870597,0.31411886,-0.4460331,0.1583608,0.33564287,0.4029535,-0.0801113,-0.43254602,0.3413665,-0.60124904,-0.029926507,0.62116545,-0.064033106,-0.11759611,0.110382386,0.840079,0.43606576,-0.042773023,0.44957173,0.27234492,-0.8205302,-0.24458158,0.7956983,-0.0077406424,-0.15416826,-0.16665292,-0.21553922,-0.34874526
C_1702,-9.21166,-7.911194,6.0839534,-10.259241,-0.55101436,1.4564455,-0.55910087,-0.5163004,-0.97326505,0.56655586,2.2092311,-2.7429812,3.1516845,-1.5654526,-1.7582306,-0.11249188,0.3348026,1.131474,-0.3350533,-0.8977162,0.3924029,-0.343074,1.3393623,-0.74282163,0.9990365,0.43119168,0.061729603,-0.4983413,0.6228165,0.57899475,1.3015765,0.4607952,1.2848697,0.37808293,-0.5352401,0.7571665,0.25851336,-0.9071316,-0.70620894,0.24866278,-0.5603512,0.07688239,-0.5087619,-1.0845166,0.07376377,1.4973761,0.11088599,-0.24539739,1.0938879,-0.30013698,0.48153248,1.1142758,0.44644552,0.19972658,-1.4853598,1.2352213,0.20903856,-0.40094647,0.12993602,0.13948701,-0.16207492,-1.2179704,-0.23882419,0.32278317,-0.5963362,-0.5061818,0.12732115,0.38250542,-1.2611079,-1.7031673,-0.544033,0.20135997,-0.16302976,-0.17639543,0.43868485,-0.11546074,-1.0339185,-0.0010913959,0.18770549,-0.29436028,0.37065047,0.8481529,-0.3638109,0.57436603,-1.0725689,-0.66590005,0.06464917,-0.29248965,-0.124718495,-0.53228617,0.54431,-0.21913008,1.1666965,-0.90567297,-0.48818845,0.040656194,-0.70076686,0.92496186,-0.5100293,0.46946308,-1.5675827,-0.027878676,0.5110045,0.16743754,-0.7598458,0.06427146,0.7098986,-0.12598202,2.4511418,0.09037698,0.39206046,-0.13758563,-0.32924327,0.46062857,-0.00087694876,-0.45609233,0.48271322,-0.81677496,0.47781363,0.59967065,0.59128267,-0.035978872,-2.0403247,-0.14219636,-0.46434286,-0.13848536,-1.229896,-0.97925854,0.7004575,-0.3637178,-0.15490162,-0.2387451,0.62047446,-0.4561175,0.49770042,-0.18225266,0.023909222,0.17390576,-0.2891714,-0.450841,1.2971604,-0.32170552,-0.27451405,0.08899206,-0.4950162,-0.2466933,0.5609047,-1.11717,-1.1298095,-0.026858868,-0.3602093,0.1354243,1.4104095,-0.6922441,-0.6517493,-0.0066098017,0.15877314,0.29368675,0.67533594,0.021645201,-0.4933639,-0.92018443,-0.40987298,-0.20759326,0.025309432,-0.08284903,-0.89228094,0.1316537,-1.2283736,0.6290218,0.5028173,0.5603713,0.26331285,0.28055122,-1.3920656,-0.09765836,0.028689187,0.3646049,-0.57433677,0.2767138,-0.22112364,-0.15610056,-0.047339015,0.24624507,-0.63992065,0.90647966,0.78850585,-0.738452,0.09822371,-0.9112331,0.8769396,-0.83371454,0.72039217,0.39180896,-1.2435255,-0.18121548,0.9338267,-0.5734742,-0.021460501,0.5020614
C_1704,21.23166,2.0640051,-1.506903,-3.9781291,5.2285547,-1.395479,4.9326286,4.77526,0.17097515,1.0325094,0.20316859,-0.8377623,1.4011297,-0.88141936,-0.051199816,0.6328917,-0.41838974,0.107173495,0.20842847,0.035023768,0.5069791,0.022201542,0.6382982,-0.20008633,0.1429769,-0.4942106,-0.28109053,-0.5415784,-0.2245817,0.370019,-0.3954806,0.43312496,0.23133844,0.42136884,-0.6847086,0.07715086,0.46668035,-0.6556091,-0.1887992,0.9430396,0.56920105,-0.44863477,0.36619905,0.59658307,0.4367379,0.35683897,-0.17755881,-0.13156892,1.0571979,0.74732065,0.46287817,0.61304045,-0.5419056,1.5753541,-0.50539756,0.901592,-1.0024533,-1.1353486,0.34156945,0.57197386,-0.86471456,-0.71335506,-0.70054233,0.19622411,0.60049677,0.05301525,-0.25256246,-0.25643882,0.343214,0.8285456,-0.23120977,-0.3647806,-0.13377109,0.1733527,0.31894007,0.70926696,-0.6660166,0.78644097,-0.12718758,-0.5281851,-0.53705436,-0.2005317,0.2814857,0.30975395,0.010945325,-0.5280488,0.6096719,-1.4749874,0.041916694,-0.048465736,-0.69642836,-0.54415244,0.018379956,-0.1821915,-1.4272344,-0.8426282,0.75377667,-0.11701676,-0.46730527,0.62771016,0.80121505,-0.08857317,-0.10620104,0.072155915,-0.002706478,0.38723376,0.78218454,1.2199392,0.12114483,-1.0627286,-0.154437,0.21362054,0.8975397,-1.727037,0.30695817,0.3973227,0.40342802,-0.5457297,-0.44837186,0.9984788,-0.26408005,-0.0024107455,-0.093202114,0.2347817,-0.19390711,-0.21974754,0.40106046,-0.03818761,-0.5456755,0.103702664,0.17512792,-0.653553,-0.19016048,-0.17859966,-0.17028195,-0.5371744,-0.39702204,0.29721975,0.05054838,0.21156447,-0.4875917,0.7797572,0.22727281,-0.42384213,0.35030803,0.6082806,-0.13826011,0.5860545,0.34401897,-1.0517764,0.92781043,-0.3258567,-0.0043482045,0.8162913,-0.026220316,-0.8619916,-0.3165866,0.016243445,0.07124347,-0.4767137,-0.5300389,0.77172583,-1.0541157,1.3828132,0.12593876,0.30331,-0.47706848,1.0801201,-0.81744736,-0.29198852,0.5105446,-0.9129503,-1.6559951,-1.0044469,0.61927944,-0.20467135,0.18794629,-0.06886746,-0.025170214,0.06752071,0.84630185,0.3476225,0.20567109,0.15572725,0.33288935,-0.09843158,-0.0039107343,-0.3839054,0.035637308,0.49781677,0.1279645,0.6026069,-0.011353785,-0.6552687,1.5362694,0.39951435,-0.35575464,-0.31630737,0.9453274,-0.1052375
C_1708,1.1817342,-5.4919314,-0.6402732,-2.2487059,8.071733,2.8928833,-0.3274591,-0.84140724,-4.1560516,1.1590347,0.20156689,-0.014588268,2.9714532,0.28120902,0.80154246,-0.31701732,-0.23519933,-1.49605,-0.417155,0.0165876,-0.37980983,1.0597453,0.9158176,1.0052565,-0.46021053,0.52246845,1.2725383,0.40434057,-0.8616006,-0.33907145,0.13593717,-0.5903769,-0.28201744,0.5129439,1.203016,0.7583867,-0.31331128,0.32056585,0.23143195,-0.67012346,0.75128347,0.89201516,-0.4273163,0.46411434,0.7432751,-0.25663215,-1.6356757,-0.24946329,0.18260038,-0.5772078,0.9776337,-0.20702451,-1.6046168,0.06671822,-0.2135474,-0.6225283,-1.4709365,-0.57221216,-0.6007362,-0.4652773,-0.07734679,-0.03286786,0.6204184,1.5722437,-0.7766041,-0.25338316,0.40016356,-1.6376611,0.6682215,-0.5314264,-0.889016,-0.11833553,0.710988,0.16369788,0.4327617,0.88041294,-0.36093563,-0.27222025,-0.42124742,0.49101245,-0.3788508,-0.24971443,-0.93082273,-1.6527295,-0.5305757,-0.4370369,0.5925623,-0.022252904,0.07502734,-0.8024973,-0.1496289,-0.25146753,2.0537376,0.22404759,-0.6847879,0.67471176,-0.8577231,-0.49612156,-1.3925003,1.0781133,0.09933087,0.19968225,-0.7038928,1.0428329,-0.59302413,1.2111655,-0.0791647,0.0001709108,-0.34754094,-1.7318463,0.2752872,1.0657537,0.7074676,-0.4034687,0.18644078,-1.3459516,0.11811434,0.7016193,-0.19969907,-0.5964841,1.0884882,0.058740776,0.28373042,0.49294853,-0.23969807,0.5098446,0.76386374,1.4964633,1.3626425,1.086546,-1.257063,-0.18308116,-0.038436845,0.7078162,-1.3614599,-0.51521,-0.30271176,0.07781229,1.5160726,-0.14847045,-1.7577941,-0.2909511,0.405879,0.8187675,-0.64564884,-1.6337472,1.7940468,1.3880087,-0.39224625,-0.1909171,0.93820184,-0.18446863,-0.61936235,0.4653325,0.6034565,0.05836253,-0.9511104,-0.62740177,-1.2895529,-1.0436306,-0.6002038,0.69588095,-1.9022775,-0.20629776,-0.331607,-0.51640177,0.6254801,-0.5479044,-0.22425999,-0.58734,-1.2086936,-0.15221217,-0.8315248,1.5546134,-0.9082601,0.22666752,-0.7999728,-1.0010195,1.0312284,-0.10116827,0.6775696,-1.4401968,-1.1424379,0.9640822,-0.82665753,-0.83100396,-0.16117045,0.43576455,0.6565861,0.45038182,1.8047813,-0.54524153,-2.059755,-0.81467307,0.39244556,0.9607209,1.5097036,0.71065027,0.18872212,-0.17026365
C_1711,19.42838,-0.183521,0.03477545,0.9611922,0.1121922,-0.6759236,-1.0549176,-1.046546,0.39548236,-1.5226896,-1.2319247,1.9192828,-1.0180305,-0.17773536,0.32122254,0.024948644,-0.42155266,-0.09297771,-0.7367136,-0.36159322,0.31201515,0.22766711,-0.611836,0.16425145,1.1465791,0.09886997,0.34468287,-0.10852748,-0.12068675,0.049672186,-0.16803718,0.7856924,0.73874056,-0.9232631,-0.771505,-0.11081918,-0.2665693,-0.42409962,-0.7852439,-0.63775194,0.42560142,-0.48339835,-0.015606425,-0.77578557,0.24078833,0.109955154,-0.92491066,0.031877343,0.4258291,-0.39622474,0.2970213,0.2532531,-0.2895259,-0.22201589,-0.2581757,-0.97586125,0.17563312,0.49870452,-0.24345404,-0.04992425,0.5606069,-0.53777206,-0.28003377,-0.6262659,-0.7237823,-0.16195576,0.05649114,0.5411014,-0.27451625,-0.31575972,-0.2226526,0.9073594,-0.5214526,-0.21346062,0.70264226,0.14595982,0.3621012,0.12288807,0.48026463,-0.21287045,0.3488743,0.3640913,-0.6718939,0.1529914,0.4358007,-0.44422644,-0.3453952,-0.21711957,0.5703549,-0.7756745,0.8234796,-0.1921198,-0.56462044,-0.32847294,1.2789593,0.18443343,-0.15258966,-0.22596787,0.71766925,-0.6462551,0.17310728,0.120763905,-0.08379353,0.085593596,0.50462765,-0.15422602,0.112893865,-0.11123742,-0.011490784,0.20474146,0.035433646,-0.107143514,-0.937815,0.030204482,-0.14913148,-0.52288616,-0.20685145,0.55701756,-0.11678044,-0.40297726,-0.12144498,-0.028250633,1.2431087,-0.5500292,-0.15150091,-0.2518221,0.1621203,0.43650255,0.44827536,0.08461438,0.55034226,-0.572815,-0.13213657,-0.8059962,-0.28606433,0.5427221,-0.6847859,-0.5668689,-0.17078672,0.0046471553,0.17881441,0.1508319,0.03777045,-0.17906508,-0.20297334,-0.13613164,0.0077178255,-0.8648358,0.341823,0.3741981,0.26531017,-0.35387236,0.08446524,0.35942173,0.16812654,0.17612717,-0.2747369,0.046078555,-0.7505761,0.6168827,-0.45378035,-0.26770562,-0.089641094,-0.1984415,0.07423207,-0.2817813,-0.06539615,0.07006266,-0.33189863,0.42735848,-0.27101934,-0.7051678,1.1020254,0.21319582,-0.071131624,-0.68797594,0.34967458,0.24270003,0.22477226,1.1154071,0.07847637,-0.3357375,0.44444597,-1.1919504,0.13141304,0.95278317,-0.5982035,-0.49648446,-0.35491225,0.516338,-0.54056466,0.011071141,0.43119478,1.2585561,0.034373417,0.19514877,-0.71698445,1.106827,-0.35520014,-0.09268337
C_1713,-15.196818,9.55831,-9.089203,-0.32564712,1.5743153,2.1646504,-4.0484667,1.455974,-5.347203,1.3701942,1.208478,2.1398814,-1.6392063,-1.4045175,-1.3034661,-1.675156,1.941868,0.5974432,-1.8965448,0.2951406,4.0615673,-2.3463066,-1.0538429,0.52648956,-0.9074463,3.5821552,1.2155505,-0.33113128,-2.6641102,1.1622589,-1.7200724,4.0205364,0.9586777,-5.123256,-1.5552065,-0.8852315,2.6728575,-3.7872295,-3.511177,-1.4653014,-3.9988878,-1.2844096,-1.4820845,-3.4372542,2.1678748,-2.8692586,-2.9644337,1.8156184,3.3573844,2.2850974,-1.0735059,-3.1702797,-2.0771306,-1.4929445,-1.2285203,-2.9256291,-1.1076688,2.5963094,-0.2849305,-2.2511587,-1.9191339,1.987033,5.08248,-1.6487781,6.042244,-1.2492257,1.9550532,-1.8838656,-2.238764,0.15482032,-0.7750863,0.19537608,-0.3057709,-1.4132801,-1.2033439,1.5441183,-1.5806637,6.466261,-1.187707,4.0845237,-0.04290545,-1.9463707,-1.812939,0.65836126,-2.1777396,-2.660874,1.1845423,-0.19081575,-4.242195,4.933943,-1.8857919,-2.1973505,0.51770645,1.6094229,1.6090473,-1.7396352,-3.6183407,7.541043,-2.5000606,-2.4790802,0.17042401,-2.9796464,0.8192348,-2.4689736,-6.1984444,1.0926532,-0.345869,0.043962877,2.9685197,3.4158902,0.6407155,-2.387867,-2.0155013,-1.9826434,2.2514071,6.10096,-0.28989857,1.4118001,-0.35498995,-0.26238844,-0.65704376,-2.5076923,-1.0877612,0.09869494,-4.834777,-3.1615713,4.857169,-2.4553761,6.482336,-2.085447,-2.5617871,0.7342031,2.171504,5.1735015,1.2522569,-5.6837916,-0.84630996,-5.658115,-2.651386,-1.8952578,-1.9944237,5.0390954,0.28467777,-2.6542459,-3.5229251,0.066189185,-1.277307,0.9231506,-1.1206956,0.9099966,2.2798295,4.9367995,-3.690429,0.57631993,-0.9501196,8.670243,-0.3553245,4.8480945,0.5241074,0.33916214,-1.2470627,-3.288261,-4.7041698,5.8973727,-1.6620532,2.5943658,5.626568,1.8286911,-2.7838027,-2.395628,0.48419124,4.227424,2.3340461,-2.0424216,3.0827527,-4.447177,-0.4303248,-2.9124436,-1.5343224,3.3684762,-5.075211,0.8096562,1.8864013,5.4756994,-3.7222154,0.23245205,-7.598803,-3.952176,-1.2206082,-4.195729,4.449522,-2.2447894,-1.8327717,0.44191387,1.6496972,4.286768,0.13159011,-5.385031,1.2737458,-3.8319185
C_1715,16.983244,-4.553813,-0.48674095,6.241202,-4.8004265,3.4712229,-3.2580721,-1.2773297,-3.729239,3.2934427,-4.6113496,-2.4795895,-0.16665705,0.8526181,0.33491084,-0.40454558,0.71417946,0.1968913,-0.61623126,0.014473394,0.89052165,2.14424,0.3102978,0.7062559,-0.30879945,-0.42572448,-0.3583577,0.20317951,0.07009871,-0.09514825,-0.7231194,-1.0573264,-0.019107165,-0.04599585,-0.07148396,1.1726502,0.18792897,0.86955523,-0.23045027,-1.483945,1.1237712,-0.3074862,-0.48688835,0.30250764,0.32302007,0.66865325,0.32396233,-1.5339314,-0.22910169,0.07362191,-0.009722042,0.12139499,0.24888238,-0.060581934,0.3890243,-0.56018275,-1.0012368,1.0047561,0.47125685,-0.5180731,-0.043397784,-0.32519376,0.16795957,0.6138956,-1.7875963,0.2404182,0.41334772,-0.5033837,0.018226953,-0.09488101,-0.35273004,-0.3001235,0.43450224,0.016237903,1.1181116,0.10388085,0.3232918,0.42462867,0.65325284,-0.3916457,0.10576097,0.37387854,-0.36421192,0.35147476,0.3204773,-0.40804744,0.7726596,-0.6241319,-0.6899163,1.1686363,-0.43205908,-0.7978472,0.32344833,0.3791495,-0.273958,-0.046518583,-0.2822953,-1.2234522,0.1470008,0.66626,-0.13675344,-0.4000145,-0.0334628,0.4859045,-0.59735006,-0.52667016,0.20745394,1.178391,-0.13232516,-0.763614,-0.40594146,0.06616844,0.5100712,-0.84653264,0.3970694,-0.14174673,-0.68779534,0.16585718,-0.8434222,-0.67043656,-0.093921855,-0.13353206,0.2803566,0.1750578,0.3451005,0.38245416,-0.12985533,0.9068898,-0.24849358,0.14531294,0.17226008,-0.081270985,-0.34381995,-0.6880317,0.8275763,-0.15418927,-1.0534093,-0.03582998,0.4461549,-0.09507011,-0.35711724,0.11938249,-0.0124494955,0.16815701,-0.31746837,0.068335965,0.030450322,0.58735603,-0.47535068,0.49925414,-0.12038547,-0.5990683,-0.74972963,0.9313459,-0.42108738,-0.4032425,0.007999586,-0.409439,-0.28891477,-0.06462846,0.2346766,0.003768034,-0.6003374,0.17199863,-0.24260275,0.4730887,0.08713398,-0.23356278,0.43526766,0.18306044,-0.061322216,-0.36064753,-0.46047038,0.5286044,0.3306396,0.36081043,1.0580578,0.008015177,0.3769248,0.67431015,-0.4417585,0.5053133,-0.07565819,-0.36735946,-0.7597743,0.31200847,-0.15823376,0.14328687,-0.25591716,-0.730869,-0.3083325,-0.4074569,-0.047535937,-0.28917614,0.025366267,-0.07719742,-0.38604513,0.09206019,-0.37018126,1.0965828
