,xpixels,ypixels,cell_type,sub_type_1,sub_type_2,sub_type_3,sub_type_4,sub_type_5
3009,7359,6841,tumor,a_others,a_others,a_others,a_others,tumor2
3010,8884,13512,tumor,a_others,a_others,a_others,a_others,tumor1
3011,4853,18450,tumor,a_others,a_others,a_others,a_others,tumor1
3012,17728,19156,tumor,a_others,a_others,a_others,a_others,tumor2
3013,8879,10030,stroma,a_others,a_others,a_others,a_others,stroma1
3014,19999,18427,immune,a_others,a_others,a_others,a_others,immune
3015,18469,8274,tumor,tumor_1,a_others,a_others,a_others,tumor2
3016,21750,7834,stroma,a_others,a_others,a_others,a_others,stroma2
3017,15449,14662,stroma,stroma_1,a_others,stroma,a_others,stroma2
3018,16954,8277,tumor,a_others,a_others,a_others,a_others,tumor1
3019,13436,18437,tumor,a_others,a_others,a_others,a_others,tumor2
3020,8877,8869,tumor,a_others,a_others,a_others,a_others,tumor2
