,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
C_2077,-14.525869,-1.7912304,-8.676753,2.009915,0.034208864,2.7328644,6.0320535,-3.833913,4.558435,2.1503916,0.6854532,3.0347812,3.861299,0.9501547,-1.730847,0.87590945,-1.5988601,-2.4128764,-0.79424393,-0.15284555,0.50134957,-1.3981106,-1.1304976,-1.0832242,1.3100599,1.3060796,-0.54475707,1.8588542,1.3766123,-1.5141505,-1.5607797,4.932088,0.6847369,0.22964449,-0.57074845,2.894262,1.1804789,-0.6746047,-0.85545045,1.8879474,-1.9324204,-0.70972705,1.6651567,0.38030982,0.10962838,2.0397086,4.8429365,-1.3275753,-1.3001772,6.2681446,-1.5728602,0.2571319,-2.4014595,-0.59633064,-1.4524506,-0.3513081,0.51273423,3.7228901,3.9494753,2.1592665,-1.2440332,5.028225,2.267779,-0.50690436,1.8979506,-2.3728971,-2.0726414,-1.0373446,-2.6738427,-1.1529344,-1.3498584,1.1196884,-0.76679325,-1.8607948,-2.4422178,-0.7149376,-1.819916,1.5887437,-2.9860547,3.4319441,-1.8080661,-2.9159622,4.3493223,3.3047318,2.6305003,-1.0375792,-3.8247643,-1.6690668,0.9646869,-1.831471,4.657885,0.89955986,-6.130867,-2.662929,-1.2073563,-1.8657924,-2.5079782,0.54067177,4.9113917,5.1437244,-3.931715,1.8298132,-2.6923254,3.8303583,-3.505896,-0.69026816,-1.2901456,-1.3364667,1.2167487,0.7434173,0.80358356,3.032978,-0.6506563,2.3725805,-1.3974248,-2.5481079,0.6141862,0.57671547,0.21073872,4.083378,-0.7190809,0.675309,0.7032814,3.072431,-0.5928901,3.4604886,1.7415805,0.49394315,0.31290844,1.9288319,3.6839194,-2.147959,-1.3536464,0.91837984,1.4054694,-2.3630795,2.593176,-4.5695357,-0.6276113,-2.491265,0.26525426,0.14384542,-1.1710566,2.0716763,1.1760235,-1.7888527,-2.7313275,-0.37286547,1.0282758,-0.9148231,1.752634,4.650535,-1.1241295,0.30396006,-2.219693,-2.595123,-1.6975054,-2.4334817,-6.3803535,-0.014123216,-0.8868285,2.999883,2.404789,1.9018358,3.4016678,-1.3299183,-3.0828462,7.2022333,3.9572737,-2.1668742,-1.0988748,-0.23466657,0.92233163,1.7720871,0.15359463,-1.4189545,-0.24690351,-2.677401,0.27741757,0.40488228,-1.731402,-4.994772,-1.959871,-2.7990701,2.2330096,0.022990832,-2.3986495,-0.58315426,0.21174829,2.8518026,-3.1457155,0.7056466,-1.820756,3.6411333,1.395727,2.178604,4.0920134,4.338143,-2.6212294,-2.1132653
C_2080,-6.1334553,23.497007,7.544215,3.2042775,0.5656909,4.987093,2.376933,-1.4786912,-5.052509,-1.7032714,5.2837462,-3.4059842,0.6247009,16.19709,-6.7845693,0.26253504,8.845005,17.691856,3.5295827,7.158356,0.4761108,6.0071387,-1.981094,-9.224684,-5.3551035,-3.4807286,3.671902,-3.0511742,-9.377057,-15.4644,17.188786,-5.681348,-18.175474,-0.82275724,-9.781523,-3.4403768,-7.282082,-1.7731149,-7.9367423,-8.081234,4.279561,2.1914382,-1.7788364,6.990985,0.14875038,4.1085687,0.3562586,3.2585974,-4.614128,-3.230308,4.2675195,1.9825172,1.055175,-12.82421,6.327188,0.11823659,3.0302677,-5.869106,-3.5248876,-3.7852905,2.069073,0.72490066,3.1790497,-12.881487,-0.60904515,-2.5920408,-1.9356046,2.9346008,-1.5253407,-1.8053645,-1.2427574,-1.2838627,-0.059497997,-5.819357,-0.19441397,6.227842,-1.7769706,-6.130806,1.9104056,-0.6744387,0.84934527,-0.9400845,-2.5661023,-5.1297135,-4.4531193,3.6530964,-1.904499,-2.7561698,-4.1380234,-5.192361,-7.909094,-6.7159715,-0.4175234,-2.2075286,2.259205,-4.8344474,1.8925577,1.7615956,-2.3541381,8.274481,-1.8573537,-0.8599798,0.8025745,-1.2149355,-2.5452282,5.296551,-3.7240407,5.5970693,-1.3494022,1.9568051,0.11063179,-1.2133759,0.32343495,1.4739779,-4.9739804,-3.3564627,-1.779881,-3.2081716,-0.15920107,-2.70347,-3.037072,-2.405533,2.4799278,-1.644417,-0.1695645,1.0210788,3.7261832,-0.55213666,3.7239308,-1.2500516,3.37378,-1.2629085,1.1958082,-2.158727,1.7815616,-0.041697912,0.008850723,0.3825475,1.0570993,0.38912156,-2.995646,-0.48776808,-0.35775578,0.3711156,1.6420377,0.6335628,1.9339303,-0.96063805,-4.0843997,0.25909752,-2.544516,5.059968,-1.1473064,0.036867574,-0.30123568,0.6884306,-0.034466542,2.431172,-0.31079745,0.59870696,1.553547,-3.0579267,0.07832702,1.9022222,3.5068748,6.194806,1.0882677,-1.3062552,0.74915946,0.29782382,3.507973,1.890236,0.3401025,0.39566213,-3.7406893,1.6870545,0.7295798,1.8107288,-0.4185733,-1.1706551,-1.695271,2.3313665,-3.0048563,0.0083108395,-1.4216667,-0.33548057,-2.0399716,-0.87737536,-1.5929273,-4.1022735,-3.5067794,0.9464208,-2.3289719,-1.9655362,1.0672239,-1.3718929,0.9401634,0.5420796,-1.2006688,0.45244047
C_2083,19.509438,0.911201,-2.0887907,-1.1716043,-1.059457,-2.583511,0.8806796,-0.9932131,0.6480192,-2.9188828,2.0984898,0.64114666,-0.37685385,0.08242988,-0.007576837,-0.18516505,-0.60367393,0.93870497,0.31449893,0.007107632,-0.09259031,-0.3195912,0.18972237,-0.44741395,0.43962336,0.06816392,0.102213375,0.006580248,-0.9270741,0.6848073,-0.4465581,0.1929804,0.7301034,-0.39734292,-0.03730662,-1.2763842,0.11338789,-0.84726334,-1.2772824,-0.3125945,0.10530604,1.301622,-0.2790043,0.25769877,0.1223313,0.59982204,0.09397453,0.5045425,-0.34447008,0.15854077,0.2261234,-0.6157875,0.54431653,0.36270586,0.9316519,0.6684052,-1.094441,-0.26084107,-0.14969124,0.12008744,0.28752676,-0.40932453,-0.22734539,-0.20659815,1.3434516,-0.8407465,0.68942004,0.8759492,0.14823768,0.1472423,0.5787054,0.7441545,-0.06335708,-0.20505388,0.43163264,-0.16505401,-0.092131995,-0.1789948,0.06658442,-0.08646229,-0.4728801,0.0999852,0.58076864,0.23930338,0.3847166,-0.99202627,0.21808293,-0.43708268,-0.20528568,-0.046315767,-0.06939087,-0.68342066,0.5945828,-0.2958713,-0.3760668,-0.025645725,0.4881057,0.12705278,-0.25215638,-0.006906879,0.33174154,0.5644314,0.67643565,0.12268263,1.1591964,0.7000597,0.6705997,-0.6092966,0.5200228,0.7357797,0.93310595,-0.5831669,-0.7204368,0.73856264,0.30307513,-1.4542447,-0.66525924,-0.13649337,-0.005053675,0.33139884,0.2507156,1.011764,0.39447537,0.23082805,0.16947982,0.15739496,-0.6409479,-0.99677324,0.7890533,0.5842416,0.72655374,0.48892552,0.079885304,0.25989464,0.26036254,-1.0612917,0.4536796,1.3272976,-0.11711096,-0.1815488,0.51755875,0.55491096,0.15250881,-0.042086914,0.21549581,-0.09203183,0.31108758,-0.4969338,-0.10714179,-0.31247264,-0.40305167,0.047342524,-0.20405647,-0.638239,0.30355108,-0.69477093,-0.6729342,0.098179154,0.81803167,0.58108145,0.11152872,0.57296133,0.4165658,-0.38061303,-1.0298239,-0.62015235,-0.5829579,0.023901904,0.34564045,-0.2824781,0.1726436,0.47083724,0.10199688,-0.07327275,-0.7114123,-1.0843638,-0.39596388,-0.0023501327,0.021012424,0.24017985,0.33215028,-0.85008097,0.12796398,1.0690237,0.9251522,-0.22027065,-0.031958945,-0.19269437,-0.20007356,1.0446019,-0.110028885,-0.0062461672,-0.16278107,-0.13030858,0.14938629,0.56794286,-0.19835854,1.034597,0.14216605,0.86325
C_2086,18.269226,0.70895773,4.0861096,-0.8805276,8.0468445,-0.57836944,-1.0705875,0.024762455,1.8086004,0.7216238,-0.0036422915,0.59289205,0.28334212,0.36833328,0.8324015,0.008803079,-0.3083128,0.02750966,0.26120612,0.5405696,0.08823444,-0.04179513,-0.021087293,1.1579003,-0.36699992,0.38026592,-0.3682011,-0.5881749,0.3482883,0.09720656,-0.28150198,0.34230825,0.16972674,-0.65366393,-0.20076674,1.0858055,-0.5066319,-0.61792815,-0.8320417,-0.40497842,0.22585666,0.49948955,-0.6650339,-0.037559796,-0.5939728,-1.3221484,0.07381678,0.11583313,-0.35828498,-0.40195137,-1.029406,-0.78157085,0.4995981,1.0921389,0.6962683,0.17526358,0.3098701,0.23510368,-0.217097,-0.42086914,-0.5650845,0.22103713,0.026997212,0.18580027,-0.19917352,-0.2615849,1.2017771,0.5090458,-0.16328236,0.0929969,0.62981784,1.3606287,0.62089384,-0.6705206,0.40984127,-0.46663725,0.087902315,0.6744935,0.47414142,0.046184137,1.622586,-0.28141713,-0.845678,-1.2602018,-0.56483275,0.26019794,-0.18913537,0.2531548,0.52158356,-0.294073,-0.9398828,0.58739567,0.38857698,0.73855186,-0.09306474,0.09802639,-0.7321248,-0.20535174,-0.33722794,1.3971946,-0.75763875,0.6834154,0.4418221,-0.93467975,-0.5770201,0.09180884,0.2272143,-0.109039515,0.45724967,-0.41405135,-1.5580293,1.0268403,-0.58351076,0.3245813,0.36097723,-0.7583372,0.08833612,-0.8616427,-0.8088481,-1.3152329,0.19510996,-0.47235644,-0.98666054,-0.3631985,-0.1780825,0.6527291,0.11561211,-0.05356686,-0.5050771,0.48820987,-0.6180506,-0.23148355,0.77147204,0.6727417,0.59900755,1.2505089,0.3602324,-0.38013774,0.13183817,1.0927452,0.654569,0.13509199,0.3956678,0.21309388,-0.6115604,-0.5253767,-0.42647225,-0.95359653,0.35207483,-0.75313216,0.3572024,-0.56099784,0.084021315,-0.43914807,0.07332848,-0.8999583,-0.72212243,0.55891055,0.747213,0.11904638,-1.6177471,0.25213116,0.64441955,0.88925606,-0.80148137,0.4275684,-0.026011178,-0.41514933,0.9935191,0.7019513,0.1583659,0.68175274,1.361258,-1.1519974,0.20575927,0.013434292,-0.055823807,-0.8552238,-0.025539042,-0.35749373,-0.13343447,-1.2596236,0.0590033,-0.27115068,0.29336533,-0.06962117,-0.5575749,-0.070036635,-0.2557869,-0.288885,0.21236388,0.38393703,0.6104408,1.4240388,-0.028208358,-0.9249132,1.0113564,-0.48630607,0.34556583,-0.1625129
C_2087,18.459862,1.2762425,1.4801213,0.91664654,2.8472035,-2.6474288,-0.7536871,-0.080878735,2.5850601,0.14679891,2.0079057,1.3894942,-0.03586878,-0.9631545,-1.4329686,-0.37812102,-0.65522695,-0.53357136,-0.1259115,0.3899604,-0.25292984,-1.1475378,0.31096736,0.287155,1.2750075,1.6456733,-0.22046582,0.36288625,-1.0609093,-0.62004364,-0.13100389,0.08354477,-1.036029,-0.4500382,-0.880061,-0.8313237,-0.28365028,-0.5639728,-1.0498289,0.47642285,-0.6671716,-0.73190516,-0.06621183,-0.60064423,-1.2359709,0.62298965,-0.9176135,0.28069293,-0.54969484,-0.29293507,0.51758623,0.2989478,0.26743278,0.16173029,-0.7565515,0.22646944,1.3124375,-0.15199025,-1.285052,-0.45251313,-0.14202337,0.38372207,-0.23345087,-0.49681047,1.1059859,-0.63767374,-0.53304994,0.49707744,0.419968,-0.66932315,0.10246362,0.83114856,-0.043873012,0.26717114,-0.48678488,-0.22630492,-0.21088254,0.8541687,0.5432527,-0.22137009,-0.27146846,0.7592171,0.24282405,0.049986783,-0.54647446,-0.22509845,-0.24182291,0.865128,0.61647946,-0.5646826,-0.7183184,1.0699122,-0.47709024,-0.8312755,-0.07898455,-0.086725384,-0.35866576,0.465621,-1.467205,-0.42920226,0.32729557,0.048270453,-0.08195568,0.4950191,0.68989515,0.021949306,0.10602539,0.24056952,0.14106797,0.6219078,0.37983018,-0.10872797,-0.2969263,-0.051724512,0.61067915,0.07232424,-0.068446815,0.10666261,0.9178378,-0.17763624,-0.12840289,0.15863779,0.73982155,-0.07604809,-0.6917136,0.22513892,-0.14244619,-0.90624,-0.3814749,0.97303534,0.63128805,0.3167554,1.2475594,0.34930038,0.065037005,-1.0058292,-0.28846964,-0.35285014,0.02914193,-0.28396976,0.58275396,-0.48009625,0.39836702,-0.31426033,0.02950775,0.6428539,-0.96669596,0.46038207,0.26170403,-0.3271273,-0.3577219,0.4805502,0.38508105,-0.376326,-0.53831136,0.44597274,-0.5237122,0.12186653,0.9227778,0.011860096,-0.088768244,0.8329074,0.09948088,-0.69436973,-0.12367453,-0.72193885,0.18144947,-0.24773389,-0.8663854,-0.7402257,0.19307481,-0.061224822,-0.33096477,0.0601922,1.1329037,0.1847509,-0.26416895,-0.0034505597,0.61943597,0.8873393,0.3521863,-0.029416038,-0.021805706,0.8167521,-0.10391188,0.17741483,-0.1161551,0.4014861,0.30345988,-0.3438297,0.46905214,0.5117459,-0.7273531,0.030337766,0.46694934,0.3239101,0.012531251,0.8870331,0.6028346,-0.3662237
C_2089,20.624537,0.7323742,-0.054806586,3.0659423,-4.428231,0.35940668,-0.20854582,2.5123484,0.28816497,2.5334785,-4.1800623,-2.9268785,-1.7761848,-0.10867182,-2.081068,0.4685313,1.4126217,-0.16647747,-0.9520908,-1.2969755,0.038604867,0.26761016,0.18053451,1.3144315,1.1118033,0.55141675,-0.28378627,0.6904034,0.7652213,-1.294716,0.49225268,0.0566762,1.673228,-0.22664498,0.32366702,0.84059894,0.3311294,-1.0339693,-0.32041603,0.20243895,-0.3800238,0.29681563,-0.054007083,-0.8280691,0.99201405,1.7211276,0.40166804,0.53489625,0.12110532,-0.091803685,0.5221991,1.4768062,0.64279723,-0.8959275,-0.09691242,-0.31351793,-0.01419995,0.55487365,0.5289604,1.2109535,-0.44143915,0.08499492,0.06907828,-0.16039832,0.46189013,-0.39613807,0.6161347,-0.046641175,1.5399363,1.2300308,-0.7022748,0.21229625,-0.30863035,-0.2593118,0.3519735,0.32640502,-0.3376226,0.43680897,-1.0782192,-0.21056698,-0.10558688,0.13430686,-0.5379386,-0.57082516,-0.19112511,0.5541459,0.273949,0.20363958,0.2026606,0.74916136,-0.9936963,0.04607899,0.23514141,0.13092889,-0.34049296,-0.3402974,0.5101544,-0.8595555,0.1785907,0.361436,-0.15335573,-0.44446424,0.56664056,0.28775436,-0.53453547,-0.6424238,1.6369327,0.4298422,0.78899354,-0.5407421,-0.20417944,-0.53819656,-0.31436208,-0.80239433,-0.12505546,0.7326484,0.6895584,-0.76157016,-0.23432776,0.5084646,0.33391392,0.4526666,-0.39441544,-0.815702,-0.9759535,-0.7794536,0.4655746,0.7299173,0.33758727,0.04586291,1.1909677,-0.8056901,-1.1730555,-0.2737256,1.0658405,0.32601112,-0.2487869,-0.16128668,0.8053272,0.01598585,0.6094851,0.07668535,-0.35105595,0.29734656,-0.3411459,0.5742428,-0.5762213,0.06131253,0.5306178,1.1646508,-0.7534249,0.5828032,-0.9098416,-0.375012,0.08838434,0.5709645,-0.23203619,-0.57645196,-0.080146134,-0.09040291,0.16485702,0.22264506,0.5791492,0.06436388,-0.037039462,-0.15660377,-0.15688007,0.5549673,-0.4259169,0.08102066,0.2985373,0.16246085,-0.53118277,-0.11350648,0.08191339,0.34474427,0.44440678,-0.38856915,0.28260714,0.10152509,-0.8283238,-0.13851826,-0.6859213,-1.0325599,-0.10418452,0.3825973,-0.39900824,0.65174955,0.47521663,-0.58278704,0.087916665,0.07241983,-0.4300107,0.3626897,0.6726224,0.84042674,0.35411483,0.8751269,-0.42759636,-0.25746357
C_2091,-10.877541,-3.7995265,-6.238039,1.5751805,0.7140343,1.2526695,3.9704466,-6.1868663,4.766601,0.5593111,-0.75440454,0.54847604,-1.3431984,-0.054283727,0.8829515,-0.36065093,0.22689925,1.5656441,-0.43750903,0.8344878,0.634641,1.5698752,-0.5402991,0.13807744,1.7566661,1.5375606,-0.12738729,0.48725373,0.63294667,1.0332843,0.92473155,-0.771952,-0.65931904,-0.3198102,0.78898406,-0.7871636,1.8702512,0.24045208,-0.10394173,-0.64142567,-1.4475961,1.3559937,-1.0561702,-0.41314283,0.98756623,-1.937466,-0.2617114,-0.60215586,-0.57434994,-0.31566924,-0.7379616,1.0334378,-0.6836356,2.8150263,0.5158305,-1.2826687,0.5883804,0.91939586,-0.29940283,0.3802599,-0.16385642,0.3743094,0.9971668,-1.2083784,-0.55692554,0.394741,-0.05072308,1.5278456,0.56598574,1.0836138,0.8617842,-0.101218104,-0.8085987,-0.678094,1.5128343,1.9158468,0.047900863,-0.5201926,0.5581943,0.4446791,-1.259277,1.9552454,-0.3118935,-0.7674438,0.6600915,-0.14229734,1.5661407,1.0594529,0.8430495,0.43727633,-0.35050836,-0.673591,1.0004619,-0.5943865,0.7635903,-1.4226623,-0.6672975,-0.0038783015,-0.45821035,-0.5533569,-0.8282922,-0.43915507,0.78512293,-0.30827168,0.06514088,-1.9507389,0.9020323,-0.7149601,1.1303356,-2.0672433,-2.6708753,0.795989,0.6960545,-1.1344731,0.21854499,0.5098101,-1.2095026,-0.8129678,-0.64651895,-0.39685905,-0.05362905,1.5611489,-0.7107852,-0.391389,-1.2752455,-2.2826107,0.7191311,0.7553581,-0.48329374,-1.5496995,1.2451422,0.63721037,1.4179261,1.0588071,-0.81873417,-0.5953129,2.3555923,-0.3350828,-0.006835569,1.9092028,0.8032141,0.64836127,2.0206718,-1.4235198,-0.3635055,0.72029215,0.30865684,0.4598296,-0.39973307,-0.15188615,3.2317684,1.5350356,-0.67178184,2.149493,0.11020248,1.0163505,0.1977515,2.448005,-0.66408443,-1.4579661,0.82292616,0.803816,1.0481039,0.8593493,1.1470655,-0.06483843,-0.4672466,1.0698082,0.1346087,0.831774,1.0277796,-0.76036775,0.4228108,1.8118948,-0.051885378,0.82555544,1.6043677,1.9467336,-0.79258156,-1.2653718,-0.5912331,1.3902667,-2.2464535,-1.1564546,0.99931794,0.24771924,-0.67908525,4.056192,-2.1356652,1.2641286,-0.63766396,1.9614401,-0.88625526,-1.1183144,-0.04791731,1.317359,-1.84284,2.1352859,0.5739433,-1.2088398
C_2092,-13.767248,3.7608662,2.1760237,-1.3664874,-1.6770089,-0.0890846,-3.2420335,1.4218328,3.5590668,-4.388729,-0.3681954,-2.5338986,4.7198524,2.385189,-1.8022573,2.4560764,-3.6589267,0.9366077,-2.4799817,-1.9295095,0.19786356,-1.4175621,0.6646005,-3.5249894,-4.1556573,-4.926114,-3.8913713,0.7956783,1.3837415,-2.233729,-3.0889175,-2.908357,1.0977001,-1.4706372,-0.78576744,-2.7896185,2.1421826,7.8867364,5.120945,-1.4801706,1.521255,-4.338946,1.9973826,-1.5517293,5.2712564,3.4026642,0.97868705,-2.4708722,0.9873846,-1.1211838,3.2668464,1.8224142,-1.9247906,0.42242727,-1.8478346,6.5092072,-0.8917822,1.4227495,5.396062,-0.5984177,-4.6584196,-0.45050123,-1.0559288,0.7930899,2.0699224,-6.4364514,1.1780525,-3.304666,-0.1579112,-1.2087504,7.0881233,-6.0294585,-3.7459993,3.054872,-1.0006685,4.907894,-6.4024053,-5.5402284,2.879856,-0.26864526,-0.4817652,-4.939649,0.7827507,-3.694225,-3.671112,4.3679404,3.4694793,1.0919763,1.2747434,-0.25893176,4.159632,4.861808,-1.8935981,4.3381133,-1.6328351,3.668626,-2.452226,-2.7622776,-4.0513453,0.22078963,-0.7451745,2.1348474,-2.3541365,-4.584613,-4.140936,-7.560561,-6.500098,-6.8265944,5.4164114,2.1975288,3.9445858,1.1858141,3.88102,1.9758224,1.6439688,-3.7803056,-1.4750698,1.5748711,1.8038404,8.40609,0.13935736,-3.5641723,-6.877737,-1.5283759,6.1895113,-5.4530406,0.10401599,-1.099964,1.7764275,-0.6290658,8.096671,1.9154246,2.3155367,2.516362,2.0391064,2.9294367,-0.8109684,7.4870872,1.1111163,3.1840308,-6.431509,-0.045350518,-1.7811675,3.3756812,-2.064517,-0.089887656,1.7793447,-3.0680163,-0.5509245,-1.9183565,-5.8361483,0.6346164,-6.0525985,-4.1629596,0.35094512,-2.6811063,1.2090932,-5.0114794,-2.094072,-0.85084915,-0.62313217,0.23796055,-6.333364,8.843778,-2.6811292,5.272737,2.956454,1.1655908,-4.837861,3.3604405,1.4791775,-0.93432254,7.255504,5.788145,-1.2286446,-0.94390684,5.477547,-0.4018306,2.0809722,1.5133729,0.58438915,4.109709,0.7834833,0.66159827,-0.060316995,3.613474,-1.1780764,-0.48046213,3.803629,-3.696292,0.17013197,0.41983116,-2.4533958,-1.4725364,-1.7868173,-4.7754283,2.54449,-0.011263518,0.9675361,0.40348676
C_2095,-2.844252,-15.517372,11.361254,14.1519375,5.6635733,1.9206208,4.5596538,2.674938,-4.758732,0.25092518,0.65789825,0.31692263,-0.95982015,0.078852504,0.022283565,0.98962027,-0.28409836,0.22416787,0.5721516,0.060951687,-0.060309194,-0.39360905,-0.6774223,-1.248992,0.38062432,0.28830853,-0.15530856,0.32859704,-0.81694484,0.21527937,-0.78862625,-0.15110195,-0.47721264,0.4501407,0.42133868,0.19335616,0.35886395,0.2668375,-0.049165998,0.48548105,-0.072274774,0.548435,-0.24700224,-0.96518856,1.3990779,-1.1667347,-0.33525717,0.44264776,-0.21949954,1.0078715,0.07856053,0.35764477,-1.2990936,-0.9205474,0.06985704,-0.00552843,0.38391414,0.005043136,0.15200883,0.18893641,-0.43275285,-0.061667446,-0.65122217,0.1368796,-0.2232683,-1.2051768,-0.3441614,-0.38782248,-0.12951908,0.28983206,0.105877444,0.916257,0.60137206,-0.45381954,-0.17064871,-0.68257445,0.8021151,-0.030404571,0.071608074,-0.6050735,0.3602386,-0.73491293,-0.24998675,0.32696873,0.63359344,0.26363203,-0.5352147,0.15999548,0.2903618,-1.35543,0.27071816,0.38983175,-0.83548427,0.3448779,-0.4119748,-0.049817383,-0.57243156,-0.5742925,-0.45836768,-0.0041293376,-0.24805814,-0.58568287,-0.5674351,0.8354227,0.9194139,0.406276,0.34274536,0.036780305,-0.041359782,-0.21329519,0.37215823,0.25449646,-0.00761277,-0.11720672,-0.37991494,0.21645355,0.14044344,0.83008564,0.14303245,-0.6927465,0.22776164,-0.36039037,0.5084848,0.47991258,0.09295493,-0.42006937,-0.12013441,0.36810827,-0.24150246,-0.64696723,0.22153375,0.074953504,0.5789438,0.59791356,-1.2404622,0.111144595,-0.14482367,-0.41029626,0.25023714,-0.557165,-0.08087841,-0.22157887,-0.86834866,-0.12787141,0.3353193,0.19813083,1.2411509,0.8302479,0.8724136,-0.49083838,0.2087215,0.30239692,-0.8161713,-1.0318311,0.8626027,0.9837551,0.21051243,0.8863222,0.50874716,0.17245607,-0.11306584,0.40061677,0.7517633,-0.07204343,0.45082197,-0.34935653,0.02914136,0.3608474,-0.10214652,-0.23973969,0.5644614,-0.27872556,-0.39600208,0.3084785,-0.69302565,0.8561728,0.69815916,0.90387785,0.20147082,-0.5687583,0.12168793,0.37314084,0.4079806,0.019384122,0.30011687,0.23018181,-1.0654845,0.21481541,0.8338862,0.025795136,0.060800247,0.74971294,-0.20018022,0.8491794,-0.49690014,-0.669259,-0.562001,0.23266159,-0.30552074,-0.3367002
C_2096,-15.996655,-6.1015496,0.19016767,-6.05113,-1.6430576,2.2759802,0.49269065,0.57328874,-0.97424656,0.51080984,1.954231,0.15582801,-0.80468017,0.01088433,-0.35993955,-1.7566016,0.5631959,0.30503598,-0.3547021,-0.046532314,1.5307153,-1.1783402,0.6627784,-1.7745094,-1.1654595,1.7473383,-0.42791393,0.2121827,1.4906285,-0.00011098419,-0.89245725,0.40870553,0.2707783,2.1305206,-0.8280203,2.0629654,-0.0054384414,-0.48075023,-0.07619073,0.4164167,0.37647307,2.0148156,-0.35075393,0.17995714,-1.079394,0.6347552,-0.7722113,-0.3056269,-1.4802473,-0.18510143,0.68559355,0.82234144,-1.9772288,-0.22433579,-1.3164974,-0.023283126,-0.027534612,-1.9735566,-0.47413158,0.16804476,-0.7996289,0.09158523,1.4624109,0.29152828,0.35495526,1.0903734,-1.3403581,1.1564466,0.8092078,0.3384858,-0.60401136,1.4791111,-1.1771207,-1.0693215,0.18558496,1.3675277,-0.57379586,2.2077813,-1.31653,0.66684026,-1.9397395,-1.502357,3.5064485,2.2652006,-1.4254549,1.561495,-0.04024606,-0.7566428,0.7854828,0.34191754,-0.47335598,-2.4428554,-0.916254,1.5704869,1.2833545,-0.35064635,2.5542846,-0.6950223,2.4636254,0.122216225,-0.38131177,-1.717991,0.053925615,-0.9670217,0.5394857,0.4197129,1.0258274,0.4163219,-1.4729242,0.25562617,1.4991937,-1.2734001,-1.0317273,-0.035174415,0.41393796,-0.42796323,0.6205286,-0.49948376,-0.081323296,0.08847574,0.47898605,0.6943858,-2.50095,1.6369928,-2.005857,0.7474696,1.136703,-1.3786877,-0.54539996,0.09558549,0.8012993,0.5435294,0.870744,2.9137862,1.4200547,-0.2380506,1.2307175,0.79271674,-0.8895886,-0.52495056,0.9639088,1.128691,-0.8519646,0.8813457,0.9163114,-3.250757,-0.36039293,1.5581688,-0.21074471,-0.7391319,1.9404337,0.004120494,0.27076852,-0.8412488,-0.8574632,-1.5203401,0.5900112,0.935423,0.71865207,-0.44208732,-1.4578953,-3.2124846,0.466679,2.0096755,-4.2189245,1.0257717,-1.6270466,1.09901,-0.12420459,1.6830397,-1.5362669,0.48443225,-0.027166352,2.057358,1.0675714,-0.5659463,-1.496245,2.4894943,-0.74673975,-0.84170973,2.0171087,0.34568533,0.38011682,1.5259715,0.9872069,2.978365,1.4686298,1.0631866,-4.05369,0.22975533,-0.25330237,2.1406684,1.0706321,1.8064944,3.0623066,1.5632393,-2.1392593,-2.6265829,-0.9894999,1.3572907
